epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.25986256044795114,0.5067619369552433,0.2597771989944468,0.259465691157276,0.25950064754108215,0.0130192464811133,1.4138844016551608,,,,,,,,,0.23636363636363636,0.513191690345214,0.24144723321096656,0.11209096021930692,0.11012115476796208,-0.011215460879645534,"[[  4 240   9   0]
 [  5 225  12   0]
 [  1 239   4   3]
 [  7 231   9   1]]",1.3972745647334088
2,0.25808093662509546,0.509762864959056,0.2580933781557814,0.2578962138715484,0.2579094412693263,0.010830778260816354,1.399041205454977,,,,,,,,,0.2636363636363636,0.5506253462683057,0.25965020634525626,0.19391527402386327,0.19580963570209317,0.013266102735390306,"[[188   6  19  40]
 [172  10  14  46]
 [182  15  10  40]
 [161  17  17  53]]",1.3841082857112692
3,0.2612624077373377,0.5170182946022821,0.2611768393739526,0.2603416910248661,0.26038762504249724,0.014900040483184385,1.390494021849949,,,,,,,,,0.26565656565656565,0.6086223595030333,0.2610931531325262,0.1459054235820724,0.14729248675396805,0.014890317529622443,"[[235  14   1   3]
 [214  26   2   0]
 [232  14   1   0]
 [216  31   0   1]]",1.3751737890821514
4,0.3087299567319929,0.5787793690588139,0.30871708968806455,0.306785863226732,0.30680952410043755,0.07832951584281944,1.3619568860995068,,,,,,,,,0.3575757575757576,0.6480162395247104,0.35553061869648234,0.31048734630715286,0.3126408247624312,0.14221255864898874,"[[ 91   2  75  85]
 [ 17   6  40 179]
 [ 43   1  83 120]
 [ 23   3  48 174]]",1.3172303322589758
5,0.40150165436497837,0.6609755859214591,0.40145767840837726,0.3939461181439292,0.39398936465408585,0.20201211365646754,1.274462118376967,,,,,,,,,0.40404040404040403,0.6707153063504647,0.40345328495631816,0.36642836206207413,0.3669089760000555,0.20514607022910725,"[[156  39   5  53]
 [ 32 131   6  73]
 [ 87  59  15  86]
 [ 53  83  14  98]]",1.3182181370378745
6,0.4577500636294222,0.7131776814900664,0.4577241493554308,0.45110712055368124,0.45117166062454855,0.2770263273197624,1.2044313929104629,,,,,,,,,0.45151515151515154,0.7022443507901919,0.4514180701845113,0.45192850919028194,0.45211363416070777,0.26870975026459065,"[[134  25  51  43]
 [ 13 124  53  52]
 [ 55  44  94  54]
 [ 41  53  59  95]]",1.2638084033522943
7,0.4823110206159328,0.7385563205146521,0.4823194997857625,0.4799057154387969,0.47991899015266504,0.3097572235463406,1.1627421006503436,,,,,,,,,0.44747474747474747,0.7326855922135574,0.4464984306713774,0.43128262819143287,0.4319395227105712,0.2627801518466233,"[[111  12  26 104]
 [  4  78  11 149]
 [ 23  15  46 163]
 [ 21   8  11 208]]",1.2667513710079772
8,0.5083990837363197,0.7574127777799631,0.5083871501674319,0.5095530988754667,0.5095316879841644,0.34450276997692686,1.1267776080262846,,,,,,,,,0.4595959595959596,0.7229395377349241,0.4595242638693638,0.4479694395911433,0.44814792850010066,0.2795122475436217,"[[156  38  32  27]
 [ 26 145  45  26]
 [ 71  60  83  33]
 [ 53  67  57  71]]",1.300591363328876
9,0.5295240519216086,0.7719951167571388,0.5295408449588519,0.5316609324169727,0.5316338451712591,0.37268425556143814,1.0953918774639508,,,,,,,,,0.4919191919191919,0.7475519064281658,0.4919938441810108,0.4944099367494347,0.4944794453683128,0.3226354062664081,"[[110  19  61  63]
 [  5 115  45  77]
 [ 21  30  94 102]
 [ 16  18  46 168]]",1.19011151935115
10,0.543777042504454,0.7824451570855082,0.5437610996044693,0.5469222397000518,0.5469165941373585,0.39168187735675,1.0761212748891376,,,,,,,,,0.498989898989899,0.7495611911629465,0.4992953354784555,0.5065606187245045,0.506498501671082,0.33217096118746925,"[[104  17  81  51]
 [  4 113  71  54]
 [ 16  17 137  77]
 [ 11  21  76 140]]",1.191856808855076
11,0.5459404428607788,0.7889768029885756,0.5459590645935852,0.5491759544709202,0.5491399026525836,0.39456928161215643,1.0630806650208833,,,,,,,,,0.45151515151515154,0.7219492931890082,0.45150262781535555,0.43229179611416524,0.4323204573609966,0.26858637176281064,"[[154  42  22  35]
 [ 22 151  20  49]
 [ 79  59  47  62]
 [ 65  61  27  95]]",1.2702356456506132
12,0.5565029269534233,0.7952119286423356,0.5565014494568327,0.5594639069084815,0.559445151249997,0.4086525266515382,1.049693801804152,,,,,,,,,0.42828282828282827,0.7106393803819651,0.4275987135109332,0.40078657527926564,0.400420256387002,0.23652327463579725,"[[180  31  29  13]
 [ 50 142  33  17]
 [135  37  53  22]
 [112  55  32  49]]",1.3388336957103075
13,0.5595571392211759,0.7999117442752276,0.5595641656819687,0.5619556092920999,0.5619389785907202,0.41273261879707324,1.0358101602090954,,,,,,,,,0.494949494949495,0.7529505490161346,0.49539914246185174,0.4969352506563186,0.49673163072463716,0.3267779183157207,"[[107  20  59  67]
 [  5 129  39  69]
 [ 18  28  87 114]
 [ 18  24  39 167]]",1.1875647034307923
14,0.5674471875795368,0.8060137696973796,0.5674369989258333,0.5705488178154715,0.570548630590631,0.423250699598373,1.0238744111181246,,,,,,,,,0.4585858585858586,0.7153336323787844,0.458077086267578,0.4417112688210802,0.441871929976975,0.27774601878317673,"[[171  36  25  21]
 [ 27 142  39  34]
 [100  46  67  34]
 [ 64  69  41  74]]",1.3278714861532654
15,0.5721557648256553,0.8098749173316798,0.5721513369574283,0.5752825574353064,0.5752804605125614,0.4295310297196875,1.0140388068669806,,,,,,,,,0.46060606060606063,0.717525183073918,0.45962474314776397,0.44831702471028667,0.4481881308166107,0.27975182459873815,"[[179  21  32  21]
 [ 41 128  41  32]
 [107  24  77  39]
 [ 87  42  47  72]]",1.3698392863225455
16,0.5783914482056502,0.8124185164757464,0.5783902384000729,0.5816747174776301,0.5816668657563323,0.4378447400506704,1.0083869067303974,,,,,,,,,0.46060606060606063,0.7518761680364734,0.46061573335768563,0.4582742288242512,0.45819208411363027,0.2807170787856029,"[[ 95  14  47  97]
 [  4 102  24 112]
 [ 15  18  69 145]
 [ 15  12  31 190]]",1.2206401364971893
17,0.5797912954950369,0.8158091508071733,0.5798110955524367,0.5828959101327534,0.5828799914979732,0.43971878746419857,0.998915324565502,,,,,,,,,0.46565656565656566,0.7567540697846947,0.46555866801417645,0.4653737391748788,0.46539005762613495,0.28742769985182803,"[[ 94  12  44 103]
 [  3  96  28 115]
 [ 10  12  77 148]
 [ 11  11  32 194]]",1.2104207595189413
18,0.5880631203868669,0.8206214047131941,0.5880703275485855,0.5910339353764812,0.5910264157974079,0.4507464270932159,0.9882925364406214,,,,,,,,,0.4444444444444444,0.7284584006479561,0.44335835679986013,0.42767865675778777,0.42724763084414735,0.2577334765610091,"[[184  20  41   8]
 [ 57 126  42  17]
 [121  24  80  22]
 [122  29  47  50]]",1.3591997315185238
19,0.5920081445660473,0.8214064495776128,0.5920293511528916,0.5950888671649002,0.5950745751857475,0.4560099314539313,0.9846225966324664,,,,,,,,,0.4919191919191919,0.7554201275989573,0.49184881449908263,0.4953984017401319,0.4954721602693714,0.32252113507674474,"[[ 99  13  65  76]
 [  4  97  47  94]
 [ 10  11 115 111]
 [ 11  12  49 176]]",1.2137714395619401
20,0.5965894629676762,0.8262504319018502,0.5966086307094698,0.5992303923640303,0.5992099340266457,0.4621127216821702,0.9751724280240609,0.5444444444444444,0.7905378216285288,0.5447903510507935,0.5564730027075461,0.5562040001896673,0.39262399114149804,"[[120   7  72  51]
 [  5 149  60  31]
 [ 18  20 134  77]
 [  7  21  82 136]]",1.0814122125355885,0.49595959595959593,0.7474340281786653,0.49569254248271577,0.4791777105684218,0.4790019650212428,0.3275170635687702,"[[178  26  37  12]
 [ 36 157  32  17]
 [ 91  44  87  25]
 [ 76  62  41  69]]",1.2538224863283562
