epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.24837258224741424,0.5156132042484065,0.2059157658549086,0.16019247376603757,0.18105935429650022,0.008134757991430153,1.6040960462341483,,,,,,,,,0.2635548308194048,0.5344845641386586,0.20747384627471374,0.11513679772731356,0.14037494325967484,0.011716465533599507,"[[   0   33 2221  222    0]
 [   0   29 2684  296    1]
 [   0   11 3545  278    0]
 [   0   12 2644  304    0]
 [   0   21 2213  203    1]]",1.5939084814851545
2,0.27791737275755274,0.5603274438943169,0.23715570167158856,0.1927038848547165,0.2097080938691197,0.049285859784039876,1.5738707518651416,,,,,,,,,0.2815599945644789,0.6032165015692768,0.23150973054685015,0.16178036184633057,0.18251502984336257,0.04530377800950269,"[[   0  116 1761  226  373]
 [   0   42 2469  369  130]
 [   0   10 3394  394   36]
 [   0   14 2487  443   16]
 [   0   68 1853  252  265]]",1.5791118462329683
3,0.30652720154268687,0.6051751943460671,0.2751413332521583,0.23878418309029437,0.2513791132357669,0.09629565220829206,1.5293267962182069,,,,,,,,,0.30282647098790594,0.6297831432963729,0.2621146493333134,0.21787879430818088,0.23574980217217442,0.08609431114406352,"[[  50  321 1257  253  595]
 [  41  178 2022  517  252]
 [  26   76 2999  636   97]
 [   2   12 2156  767   23]
 [  27  185 1388  375  463]]",1.5427156204697166
4,0.32679249693215684,0.6292745188290624,0.29712442471867223,0.26755766617350474,0.2786407265725526,0.12392918581397394,1.4962869586793,,,,,,,,,0.3205598586764506,0.6452881346092406,0.2863557404025388,0.25799066125039544,0.2706202591340484,0.116484999622534,"[[ 399  240  968  214  655]
 [ 342  157 1698  483  330]
 [ 194   49 2916  559  116]
 [  20   13 2160  735   32]
 [ 196  146 1245  340  511]]",1.5255864904956788
5,0.34157657920878864,0.6467660122324542,0.312878329941629,0.28683033505507627,0.2970751110476606,0.14398743602895292,1.4730037147128199,,,,,,,,,0.3220546269873624,0.649938866878053,0.28282671486145605,0.24506483881295127,0.2614018788405625,0.11463323019904348,"[[ 149  263 1072  124  868]
 [ 132  233 1841  352  452]
 [  71   80 3110  400  173]
 [   6    9 2270  643   32]
 [  60  150 1388  235  605]]",1.5301755044038796
6,0.3496172500438263,0.6589295740226215,0.322519038995035,0.3001153856940594,0.3096782826528095,0.15609482575197497,1.4570423482713113,,,,,,,,,0.3221905150156271,0.6745998309067185,0.279140258955385,0.24347081987063834,0.2603698156497464,0.10962809687721509,"[[ 147  424 1276   98  531]
 [ 112  277 2079  283  259]
 [  60  101 3217  366   90]
 [  18   14 2272  641   15]
 [  75  242 1457  204  460]]",1.5242608686004713
7,0.3569917606497984,0.6690451812060164,0.33088661148347853,0.31358601756052773,0.3224025008856,0.16656414544497222,1.443159582437544,,,,,,,,,0.34773746432939256,0.6629347495277905,0.31674249570214186,0.2840413631904021,0.29663688654398457,0.15556571451739687,"[[ 300   97 1017  139  923]
 [ 251  116 1709  395  539]
 [ 136   37 2801  647  213]
 [  17   10 1699 1193   41]
 [ 102   76 1207  345  708]]",1.5303041964125448
8,0.3653012329807748,0.6796571503410378,0.34035046479176845,0.32694381112630033,0.33501238927252924,0.1785619403104578,1.428586429938842,,,,,,,,,0.328101644245142,0.6657609609776498,0.29367620259789035,0.24498539502072583,0.2558314739392765,0.12550172421434125,"[[ 471   91  907   16  991]
 [ 452  149 1733   84  592]
 [ 221   54 3237   70  252]
 [  27   20 2657  198   58]
 [ 208   55 1376   25  774]]",1.5347620518509826
9,0.3758896745164495,0.6912803463164827,0.35179744807153823,0.3422250424515866,0.3496746728670493,0.1933223351696005,1.4119626555793618,,,,,,,,,0.34678624813153963,0.659079076875347,0.32698172957213945,0.32120965408931823,0.33173264426261306,0.16526922161956337,"[[ 426  370  568   69 1043]
 [ 455  563 1058  251  683]
 [ 353  398 2263  492  328]
 [  36  115 1730 1024   55]
 [ 187  288  893  242  828]]",1.5637557452456234
10,0.3863729328580611,0.7012341444315855,0.3631129385545198,0.35666575323697636,0.3633030384767909,0.2075750438822228,1.394710464415681,,,,,,,,,0.3534447615165104,0.6512488842254024,0.3270903939576127,0.3103818544912385,0.325201840522481,0.16949124601899057,"[[ 183  476  648   52 1117]
 [ 164  682 1182  211  771]
 [ 112  374 2543  375  430]
 [   6  106 1862  887   99]
 [  47  322  973  189  907]]",1.5304985382680352
