epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.4242136132945887,0.7420486849961961,0.3886202953733927,0.35069409823270425,0.38025444389555607,0.2066457126951069,1.3048426843438832,,,,,,,,,0.5099158653846154,0.7830517181072933,0.4646914198775603,0.39762749543755616,0.4756104519909138,0.28407693419219604,"[[ 623  355  928  302  373]
 [  50  281  720   34  447]
 [  67   73 3566  214  319]
 [   0    0   68  206    0]
 [   9   88  845    1  415]]",1.228484136935992
2,0.6050725122862461,0.8482479512928756,0.5644118603248,0.536355316525402,0.6077680821591206,0.46619214532651054,1.0284165112686547,,,,,,,,,0.5905448717948718,0.8320492355871332,0.5304094606679164,0.49136582549171665,0.5792954406683999,0.4093854517137283,"[[1320  647  312  114  188]
 [ 131  433  623   36  309]
 [  72  133 3600  198  236]
 [   0    0   65  209    0]
 [  26  222  773    3  334]]",1.074092132349809
3,0.6482852819475876,0.8758019764520156,0.603513939707827,0.5804921285631048,0.6547243539949018,0.5256098842492405,0.9375185967824636,,,,,,,,,0.6022636217948718,0.856828380388501,0.5633199666089308,0.5193773942834261,0.6080665455161548,0.4422677174782974,"[[1398  736  117  113  217]
 [ 115  526  497   40  354]
 [  19  227 3420  207  366]
 [   0    0   57  217    0]
 [  21  300  580    5  452]]",1.007451495776574
4,0.6680236217309211,0.8887362131419616,0.6230171731667346,0.6007352725755193,0.6755613255012223,0.5532242172520738,0.8921552901591933,,,,,,,,,0.6341145833333334,0.8711421254330262,0.5696626582544805,0.5345978721662915,0.6229472497481294,0.4720559541867714,"[[1603  479  179   74  246]
 [ 180  405  641   37  269]
 [  16  119 3696  186  222]
 [   0    0   58  216    0]
 [  32  229  683    3  411]]",0.9659268309672674
5,0.6792586740227915,0.8951335006403838,0.6350865849906752,0.6129419888252018,0.6864531733767134,0.5682730151354429,0.8683084086151781,,,,,,,,,0.6030649038461539,0.8749378635718779,0.5803972909314962,0.532565623639726,0.6143940727772477,0.44996559243307666,"[[1261  956   83   94  187]
 [  64  726  478   38  226]
 [   4  397 3364  221  253]
 [   0    0   50  224    0]
 [  16  449  444    3  446]]",0.9927344905833403
6,0.6838250063607269,0.8982782018114543,0.6402068722620788,0.618374116573247,0.6916889275850734,0.5747842609004309,0.8565294704982627,,,,,,,,,0.6450320512820513,0.8777523162512869,0.5578068082303472,0.5237517275720304,0.6192228752782933,0.4781802551744012,"[[1758  444  208   64  107]
 [ 241  404  730   37  120]
 [  16  133 3832  179   79]
 [   0    0   64  210    0]
 [  62  311  748    1  236]]",0.952773324572123
7,0.6871861483455415,0.8997187371233073,0.6440085452250562,0.621739131066325,0.6949646212751772,0.5793520540896415,0.8504666614111358,,,,,,,,,0.640625,0.8827761940808131,0.6006134442797596,0.5692881235167842,0.651782710939352,0.5022372344934531,"[[1633  525   39   51  333]
 [ 162  516  426   36  392]
 [  18  311 3344  158  408]
 [   0    0   75  199    0]
 [  49  296  307    2  704]]",0.9028622723924808
8,0.6881770826358852,0.900945659931868,0.6465992749715516,0.6245895574329487,0.6962468580435092,0.5808550388556928,0.844152948725678,,,,,,,,,0.645332532051282,0.8840930301744396,0.5860598332892681,0.5584816272519699,0.6430567916069533,0.4988987090569693,"[[1568  396   93   56  468]
 [ 175  365  543   30  419]
 [  14  150 3600  137  338]
 [   0    0   80  194    0]
 [  36  188  418    0  716]]",0.9186981730163097
9,0.6908017194049038,0.9023039027640429,0.6487180850376513,0.6269604707825284,0.6986928602404958,0.5842245972996424,0.8389186911155322,,,,,,,,,0.6490384615384616,0.8816816484315092,0.6304852562142502,0.5758286417993956,0.6517880359396379,0.5178504270719597,"[[2065  223   11   20  262]
 [ 360  389  358   36  389]
 [  96  403 3058  223  459]
 [   0    0   46  228    0]
 [ 187  230  201    0  740]]",0.9074581474877703
10,0.687936044565261,0.9014635453783246,0.6464897779299149,0.6246882052174987,0.6961836297624355,0.5805943321764659,0.8423006671964736,,,,,,,,,0.6404246794871795,0.8842552935063581,0.579031394507971,0.5533370157660685,0.6381652474768286,0.48689755352934005,"[[1515  669  108   53  236]
 [ 112  543  605   32  240]
 [  10  205 3681  170  173]
 [   0    0   67  207    0]
 [  36  329  544    1  448]]",0.9153706238437922
