epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.3549934472535722,0.697762083138997,0.23875675976559854,0.19166986823468496,0.24362931839665636,0.049468286194756295,1.47766690353531,,,,,,,,,0.4780846752692759,0.8237197507597973,0.37545932002543625,0.34689776893582436,0.3902148147998903,0.2302192416514267,"[[ 276  179 1554  272  272]
 [   1   74  798    4  177]
 [   0   21 3419   56   46]
 [   0    0  373  470    0]
 [   0   62 1067   12  244]]",1.3374957362509898
2,0.565203007901467,0.8371479040204592,0.4968635722421186,0.4875215808427611,0.5618234083882713,0.40589336392122144,1.174060028045469,,,,,,,,,0.6187480004265756,0.8531490902898587,0.5453992699780049,0.5310662761481952,0.5997403147590151,0.47222984301365567,"[[1326  201  384  306  336]
 [  53  131  542   17  311]
 [  36   36 3063  182  225]
 [   1    0  211  631    0]
 [   6   37  677   14  651]]",1.098141889595281
3,0.6289618668329241,0.8662180377227882,0.5605008867683605,0.5519904209366847,0.6349014629376619,0.49537226073266627,1.0288082161042595,,,,,,,,,0.6498880238882372,0.8689089000524219,0.584327050151267,0.5723835547588983,0.6374794145872623,0.5191173433254208,"[[1561  168  301  229  294]
 [  64  159  497   12  322]
 [  41   72 2962  176  291]
 [   1    0  188  654    0]
 [   7   55  552   13  758]]",1.0035668916605398
4,0.648289287850063,0.8763482092940817,0.5851519256302744,0.5742736461498226,0.6552631552812536,0.5227511579065451,0.9719206650600846,,,,,,,,,0.6608723472325904,0.879054425229727,0.592199315660096,0.5894157594278789,0.6494900743569286,0.5306310003946975,"[[1630  262  314  186  161]
 [  75  240  522   12  205]
 [  39   97 3059  193  154]
 [   1    0  162  680    0]
 [   7  111  666   13  588]]",0.9526984964566813
5,0.6548293104983904,0.8801067883127107,0.5953959734918408,0.5837210299573246,0.6621615031889493,0.5320654969827958,0.9491889826973224,,,,,,,,,0.6617254985603072,0.882493672218142,0.6138909428238155,0.5993940798980233,0.6563180330313301,0.5399655195048281,"[[1591  299  267  194  202]
 [  53  233  475   15  278]
 [  21  123 2886  236  276]
 [   1    0  129  713    0]
 [   4   73  513   13  782]]",0.9405835621758948
6,0.6564325067117937,0.8812429843217273,0.5982190607466202,0.5860067084153914,0.6639415837134517,0.5344988711957037,0.9428537330229678,,,,,,,,,0.6669510504425723,0.8838456747621717,0.5986879754528841,0.603935664917107,0.6607430804784398,0.5399450196961488,"[[1611  332  318  143  149]
 [  52  288  507    5  202]
 [  15  135 3083  143  166]
 [   1    0  195  647    0]
 [   5  149  595   11  625]]",0.9342155425205558
7,0.6552237476620055,0.8811522025789728,0.597651984633776,0.5848026165010463,0.6633158333175669,0.5332534541070706,0.9439145991894831,,,,,,,,,0.6817745547616508,0.8871862767625807,0.6214053303918041,0.598087158063349,0.6644072917547633,0.5646311011833425,"[[1811   95  243  165  239]
 [ 131  124  464   20  315]
 [  65   51 2892  235  299]
 [   2    0  124  717    0]
 [  14   42  466   14  849]]",0.9260102575542551
8,0.6554146043540774,0.8810971004707792,0.5976819773641397,0.58537253446397,0.6636822806730249,0.5335500322804242,0.9443728847328503,,,,,,,,,0.6650314599552095,0.884908021371704,0.5892535339213163,0.5779469949209401,0.6478500422150041,0.5369697346808119,"[[1603  170  305  194  281]
 [  56  117  514   11  356]
 [  12   54 3087  139  250]
 [   1    0  187  655    0]
 [   4   30  564   13  774]]",0.9539852687274392
9,0.6555036708103775,0.880077541933242,0.5957539645397734,0.5844819817255142,0.6635893003196219,0.5332931058716187,0.9485050266176998,,,,,,,,,0.664391596459422,0.8852954448172937,0.5945402694041066,0.5879268987627514,0.6510762798685759,0.5352966541267257,"[[1642  219  325  189  178]
 [  63  208  535   19  229]
 [  14   70 3079  216  163]
 [   1    0  145  697    0]
 [   5  101  662   13  604]]",0.9412862286043152
10,0.6539386459353886,0.8800725977463616,0.5953943369702246,0.5833195654193502,0.6621450062274452,0.5313791305597164,0.9489955675699338,,,,,,,,,0.6779353737869255,0.8843817190889179,0.6148349370996391,0.6119784766924996,0.6685713667961273,0.5562018612085792,"[[1638  265  300  161  189]
 [  60  237  514    9  234]
 [  20   72 3061  161  228]
 [   1    0  158  684    0]
 [   4   78  553   13  737]]",0.9406437555222137
