epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.24658679297854555,0.4970619350662473,0.24634200595910355,0.24127392870529876,0.24141927439357302,-0.0048075091238306555,1.4246604176874977,,,,,,,,,0.2490974729241877,0.4723316810103588,0.25,0.09971098265895954,0.09935101521253731,0.0,"[[  0   0   0 140]
 [  0   0   0 139]
 [  0   0   0 137]
 [  0   0   0 138]]",1.404682467130117
2,0.24770130955697967,0.5084556691217257,0.24760539132312892,0.24696907762645304,0.2470229735556908,-0.003190024810844072,1.399491007462887,,,,,,,,,0.24729241877256317,0.4881456578277254,0.2488099016185338,0.1615934065934066,0.16048795969373586,-0.0015868060974975062,"[[ 0  0 49 91]
 [ 0  0 44 95]
 [ 0  0 47 90]
 [ 0  0 48 90]]",1.394439227314202
3,0.256896071329061,0.5114504022654689,0.2565994855943531,0.25232648371286426,0.2525006909465405,0.008877363592620369,1.3973516974817182,,,,,,,,,0.2509025270758123,0.516779620160528,0.2518380408335978,0.10675113270598849,0.10631490295960494,0.002425488894384875,"[[  0   0   2 138]
 [  0   0   0 139]
 [  0   0   2 135]
 [  0   0   1 137]]",1.3879166733917347
4,0.26553357481192535,0.520964731983678,0.2652308231922845,0.2634357322430711,0.2636334439894614,0.02040796885551821,1.3889962730051648,,,,,,,,,0.27075812274368233,0.54273872917483,0.27149396364487954,0.1938063750019388,0.19343787979159763,0.028576388888888915,"[[  3  15   9 113]
 [  6  23   5 105]
 [  3  15  10 109]
 [  3  13   8 114]]",1.3832246762320453
5,0.2658122039565339,0.5237119927718674,0.265670273773618,0.2651019646730354,0.2652004977707573,0.020962670547059026,1.3880790058169468,,,,,,,,,0.2924187725631769,0.5586725522977027,0.2938466246543048,0.234884429497109,0.23403890625256876,0.05800294959659935,"[[20  0 54 66]
 [21  0 46 72]
 [15  0 67 55]
 [14  0 49 75]]",1.3790644458915353
6,0.3059348007801616,0.5659240205638616,0.3055530649884819,0.3011898913666587,0.30142145907041495,0.07424254222664761,1.3707130981973035,,,,,,,,,0.2996389891696751,0.5952626688719294,0.2989377220171544,0.2714278959857336,0.2717041123469275,0.06522693965236082,"[[37 85 16  2]
 [34 89  7  9]
 [32 70 25 10]
 [12 99 12 15]]",1.3667816384174334
7,0.35246586792978546,0.622051232151257,0.3521285674449278,0.3456913215113686,0.34586808243529316,0.13633769332085255,1.3268540423040638,,,,,,,,,0.36462093862815886,0.6416938696231328,0.3664279294250595,0.315512333238549,0.31441814090959735,0.15429384264439294,"[[ 8 28 59 45]
 [ 1 28 54 56]
 [ 1 16 80 40]
 [ 1 14 37 86]]",1.3354625899869181
8,0.4151574254667038,0.6768625866266477,0.41504908986341926,0.4076052665295458,0.4075913284147489,0.2200717881184142,1.2728559032858962,,,,,,,,,0.3844765342960289,0.6448420728521455,0.3853470675878031,0.34982950235815496,0.34929934359670783,0.17983293970547376,"[[55  6 50 29]
 [44  9 43 43]
 [29  2 77 29]
 [27  5 34 72]]",1.3661583408121598
9,0.455001393145723,0.7096581097800678,0.45511446789167553,0.44792984427319005,0.4477916704627949,0.27333167436870676,1.2245200842859751,,,,,,,,,0.40252707581227437,0.6499565087907384,0.40366835696786907,0.369430563272435,0.3688536168130797,0.20415080746312064,"[[42 12 41 45]
 [28 15 40 56]
 [14  6 73 44]
 [13  5 27 93]]",1.3660080579213718
10,0.48258567846196715,0.7401460665881386,0.4828884703443328,0.4795512161122223,0.47932431835313016,0.31018516026812715,1.1762531418161295,,,,,,,,,0.4151624548736462,0.6635781328265666,0.41540365658237344,0.36612430138295726,0.3657391603912748,0.22021999409178583,"[[80  2 30 28]
 [65  4 32 38]
 [33  2 65 37]
 [32  0 25 81]]",1.3788884004530924
