epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.24429381172208262,0.5274755805072429,0.2110525746171648,0.18596457336014388,0.2030791474388552,0.0140894672004781,1.6014333217432266,,,,,,,,,0.26756352765321373,0.5715583719067872,0.2155020481349495,0.14265468405202164,0.16743306819601173,0.022962120941913078,"[[  24  307 1969  148   28]
 [   4  167 2480  359    0]
 [   3   55 3295  479    2]
 [   3   60 2437  449   11]
 [   3   71 2031  330    3]]",1.5878441198994113
2,0.2601764740255946,0.5554090313547475,0.22972779573953947,0.2093851739469077,0.22469813637702057,0.038687575112521966,1.5855442830154132,,,,,,,,,0.27252344068487566,0.5949040911076467,0.22401706986977973,0.1607486500492896,0.1841878911385173,0.033876258570654794,"[[  55  181 1921  139  180]
 [  17  161 2362  453   17]
 [   3   26 3096  703    6]
 [   6   24 2204  689   37]
 [  11   40 1969  408   10]]",1.5791729549008036
3,0.27974054812131127,0.5818595778691167,0.2519511189116538,0.23194439292094832,0.24539147113246124,0.06661307262419847,1.5653142087179392,,,,,,,,,0.29711917380078817,0.61631908054998,0.2551632172710994,0.2176094033303236,0.23950206445643699,0.07796952537473778,"[[  22  425 1330   86  613]
 [  13  490 2023  298  186]
 [  11  205 2789  746   83]
 [   1   83 1946  871   59]
 [   8  242 1605  382  201]]",1.558113394669337
4,0.30962426225676387,0.6224663431290341,0.28671753733814664,0.26407347364942807,0.2751949928363462,0.10957899556370976,1.5216742455628434,,,,,,,,,0.31797798613942113,0.6350433234641758,0.2951126784754086,0.291022585459731,0.30236673518509805,0.12333189705595105,"[[ 309  549  860   59  699]
 [ 163  840 1336  261  410]
 [ 216  490 2113  675  340]
 [ 121  222 1634  844  139]
 [ 150  488  915  311  574]]",1.5475185124312654
5,0.3400338923625314,0.6556697336070302,0.32138277519526415,0.30322035570830186,0.3122955922707472,0.1530679961920406,1.4768104054679418,,,,,,,,,0.2985459980975676,0.6478686653471868,0.27611488885903873,0.25599245870132187,0.2653790017944454,0.09472877895572862,"[[ 308  159 1236  186  587]
 [ 159  234 1585  691  341]
 [ 191   80 2013 1357  193]
 [  67   19 1415 1395   64]
 [ 135  192 1117  550  444]]",1.6014107728331677
6,0.35939928709168467,0.6781909319748156,0.34221235131565003,0.32684403036803455,0.33531569607005157,0.17997837834832442,1.4428522166145306,,,,,,,,,0.28835439597771434,0.6493448468777047,0.2753303835842515,0.26295051865025804,0.2707034648598488,0.09318411409944716,"[[ 271  647  759  216  583]
 [ 141  638  990  865  376]
 [ 225  293 1341 1722  253]
 [ 152   78 1115 1554   61]
 [ 123  541  695  639  440]]",1.6006265086864613
7,0.3755273768480103,0.6937034502241257,0.35895143947904434,0.34686915216242087,0.35510212536354113,0.2019933975191751,1.4186173141479828,,,,,,,,,0.2824432667481995,0.6487668485839583,0.2897377749258526,0.2304647416909483,0.22567406565000975,0.10766001706595185,"[[ 137  443  107  560 1229]
 [  37  694  127 1382  770]
 [  84  370  214 2680  486]
 [  63  112  266 2343  176]
 [  55  342  131 1141  769]]",1.609350140319277
8,0.3925203061999649,0.7051375128615429,0.3765289917937312,0.36550321683051173,0.373884425187811,0.22485319861510156,1.3991921607932405,,,,,,,,,0.2774154097024052,0.6341714505751085,0.27269341742166814,0.24017902435588967,0.2473097014827734,0.090147017766398,"[[  95  164  322  455 1440]
 [  67  397  567 1143  836]
 [  98  216 1068 1966  486]
 [  44   49 1063 1662  142]
 [  39  163  529  846  861]]",1.605893491208351
9,0.39784958803248993,0.7117392896205615,0.38288066284139066,0.37344882360877507,0.3811757377694963,0.23231043677964502,1.387589237323978,,,,,,,,,0.28638401956787607,0.6529972938520662,0.29088716051381935,0.24764167843732182,0.24201896121421979,0.10446869231275113,"[[ 825  147  391  704  409]
 [ 285  192  294 1977  262]
 [ 300   91  562 2816   65]
 [  81    7  487 2355   30]
 [ 196  189  291 1481  281]]",1.6872118311839384
10,0.4040553964822065,0.7174646045318468,0.38954754416425885,0.38108257336579454,0.38846878787382816,0.2405688885362457,1.376984916357213,,,,,,,,,0.26165239842369886,0.6341712781114046,0.2541678298136619,0.21231262079794794,0.21813046607586872,0.06559567701550362,"[[ 168  168  606  531 1003]
 [  53  123  729 1555  550]
 [ 108  129 1051 2257  289]
 [  26   18  881 1951   84]
 [  44  108  564 1164  558]]",1.655734912939962
11,0.41169870858411733,0.7246490606153552,0.3972159902658702,0.38962459276192113,0.39720211784557696,0.25079132946518545,1.3648894385132917,,,,,,,,,0.28808261992118495,0.6397658603127758,0.26657373436039233,0.25886584193782847,0.2677296398191997,0.08324395446808708,"[[ 397  323  871  148  737]
 [ 211  391 1225  733  450]
 [ 249  231 2080 1076  198]
 [  62   38 1951  866   43]
 [ 152  262 1083  435  506]]",1.6043741486775258
12,0.4164903874247648,0.7299236118845539,0.40248075892932605,0.3951653437872088,0.4023465229194708,0.2570117420351885,1.3552399692073973,,,,,,,,,0.2742899850523169,0.6421408989242884,0.2708018995089399,0.25538114386731287,0.25879028398165127,0.0851227557092562,"[[ 349  121  410  423 1173]
 [ 174  351  607 1047  831]
 [ 310  218 1151 1690  465]
 [ 172   31 1264 1388  105]
 [ 146  163  570  761  798]]",1.580786111789288
13,0.4243440659148016,0.736210977837907,0.4106118624526151,0.4038339721061267,0.41101392720483004,0.2675137722882752,1.3439532178947218,,,,,,,,,0.2884902840059791,0.6355059581609357,0.2656087125049455,0.25888988782240474,0.26855077994267335,0.08173638953759188,"[[ 410  373  969  140  584]
 [ 190  467 1385  655  313]
 [ 222  266 2029 1210  107]
 [  69   40 1837  989   25]
 [ 158  343 1059  527  351]]",1.6543626019384148
14,0.4310757903348332,0.7406101020381161,0.4177441925274894,0.41166039749961597,0.4183626071886971,0.2761362080588806,1.334438485318493,0.24500611496127192,0.5914159836858438,0.2538209233631066,0.20592857011944363,0.20735930176872372,0.06427217317323086,"[[ 128  955  265   52 1076]
 [ 185 1343  204   63 1215]
 [ 227 1288  611  162 1546]
 [ 156 1206  569  183  846]
 [  48  949   58   42 1341]]",1.6122291535523814,0.2448702269330072,0.6340023063573917,0.24565973922510786,0.176317488857247,0.17587785503166384,0.05446932378044511,"[[ 131   94  359 1033  859]
 [  41  110  119 2365  375]
 [ 103   79  382 3135  135]
 [  30    6  368 2537   19]
 [  20   67   89 1818  444]]",1.7719162194070195
