epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.6271885783141329,0.68093754225097,0.6262952201142202,0.6260052210558411,0.6264388498596747,0.25296224156976743,0.6354697434538685,,,,,,,,,0.7293175165613927,0.8120393637823573,0.7286360144087265,0.7286245775986897,0.7288759792345484,0.45781270078535885,"[[2531  774]
 [ 983 2203]]",0.5284336246349213
2,0.7440709838789185,0.8184757027275442,0.7430865018074482,0.7430485999013119,0.7433826871692476,0.4870259805300773,0.5150234588088395,,,,,,,,,0.7706054537051302,0.8543284823067637,0.7704407425451554,0.7704828864745419,0.7705801231441418,0.5409762482694174,"[[2576  729]
 [ 760 2426]]",0.5156263651952154
3,0.787194420608694,0.8621827742046989,0.7862117028724125,0.7863224260558166,0.7866037869732784,0.573446738489403,0.45278079656687276,,,,,,,,,0.7866276382683716,0.8669464459202657,0.78564896725747,0.7856426740235531,0.7859090620806745,0.5723360744153265,"[[2773  532]
 [ 853 2333]]",0.4859211639067991
4,0.8044109323936977,0.8807758240683353,0.8034487094322027,0.8036255018286841,0.8038814923332743,0.6079663306150591,0.4225458689180214,,,,,,,,,0.7804652595902019,0.8750760465842904,0.7809197861673566,0.7804411635583994,0.7803989955027455,0.5612465173015115,"[[2499  806]
 [ 619 2567]]",0.5492063936421728
5,0.8199660416628631,0.8961693021161288,0.8190111833569991,0.8192439139720635,0.8194794085309639,0.6391451337756995,0.3949047034633577,,,,,,,,,0.7453397011246341,0.8737820675363945,0.7478053568325114,0.7415696043383149,0.7409973575046771,0.4930946722189159,"[[2027 1278]
 [ 375 2811]]",0.6811813843397656
6,0.8258813649060669,0.9030705364312874,0.8249229971756687,0.8251764673741866,0.8254052854631725,0.6509974248409316,0.38322873743155034,,,,,,,,,0.7636727776921892,0.8734894436989362,0.7655936571972881,0.7617107195301027,0.7613143104956575,0.5290706759532101,"[[2184 1121]
 [ 413 2773]]",0.6526011888312552
7,0.8357584941485768,0.9130313212085699,0.834889033374796,0.8351771242298108,0.8353788969437016,0.6708509587200915,0.36337597842856184,,,,,,,,,0.7901710060083192,0.8563769441381688,0.7893941250155512,0.7894907055088802,0.7897100978108673,0.5796070416567799,"[[2749  556]
 [ 806 2380]]",0.6164696535927464
8,0.8434082485896336,0.919290715594755,0.8425898526881068,0.8428965306222753,0.843081344948938,0.6862115433866307,0.3520774217855523,,,,,,,,,0.7829302110614698,0.8625347705971569,0.7834420730636018,0.7828903066104849,0.7828363449097212,0.5662218431686865,"[[2497  808]
 [ 601 2585]]",0.64660943481406
9,0.8499078012889563,0.9259281696701238,0.8491501464098278,0.8494645977695179,0.8496329614214176,0.6992706823304102,0.33756125072759713,,,,,,,,,0.7984902172238484,0.8646553852757858,0.7977952426130585,0.7979325412692067,0.7981271554586564,0.5963385610127152,"[[2762  543]
 [ 765 2421]]",0.6310784734382093
10,0.8571193836379238,0.9320642243369424,0.856428419674885,0.8567442160560721,0.8568953270799432,0.7137565046508849,0.32386528436875517,,,,,,,,,0.775535356647666,0.8579785284143089,0.7759430203813393,0.7755209501210967,0.7754879813391401,0.5513532878784623,"[[2491  814]
 [ 643 2543]]",0.6614489121019078
11,0.8633268216091871,0.936972384998737,0.8626573202668995,0.8629806741148542,0.8631226285358865,0.7262026534736526,0.31267904914186323,,,,,,,,,0.774302880912032,0.8533746591792951,0.7748909516198421,0.7742307772208323,0.7741568087789982,0.5490528122803044,"[[2455  850]
 [ 615 2571]]",0.7621452642780902
12,0.8727657787596078,0.9430197600639898,0.8721187371102237,0.8724549336913894,0.8725847207039702,0.7451211294966471,0.29707352635898443,,,,,,,,,0.7103682021260207,0.8375723071721687,0.7132148212727202,0.7043910014914312,0.7036203764908721,0.42393352397894624,"[[1844 1461]
 [ 419 2767]]",0.9060438171178596
13,0.8757416975517134,0.9459398007091679,0.8751158744170524,0.8754499344557038,0.8755741896557773,0.7510925116991849,0.28830440706406063,,,,,,,,,0.7804652595902019,0.853019640579578,0.7808124234904409,0.7804605700331535,0.7804419681235287,0.5611523850592803,"[[2518  787]
 [ 638 2548]]",0.702653207144845
14,0.8775856717725887,0.9481978270686165,0.8769723033929486,0.877304936737852,0.8774259099646526,0.7547919909908667,0.2836562349003239,,,,,,,,,0.7684486211677708,0.8613283768909555,0.7694189689574187,0.768099094507178,0.7679340402507869,0.5377106825661904,"[[2368  937]
 [ 566 2620]]",0.7875002599409904
15,0.8826429080021179,0.9521232612294839,0.8820591724611244,0.8823885916512562,0.8825013215924116,0.7649350706594684,0.2732041734833646,,,,,,,,,0.7776921891850255,0.8607589653295953,0.7781570847495615,0.7776648333525882,0.7776196202406433,0.5557143994866947,"[[2488  817]
 [ 626 2560]]",0.7678229029066838
16,0.885582312453216,0.9544425499532199,0.8850318273645368,0.8853506719210937,0.885456895382006,0.7708373471372629,0.2671703382211929,,,,,,,,,0.7954090278847635,0.8589860091379362,0.7945660999854698,0.7946562908481629,0.794884218856701,0.5900457576773016,"[[2778  527]
 [ 801 2385]]",0.6706499231542286
