epoch,ACC,AUROC,BACC,F1_macro,F1_weighted,KAPPA,loss,test_ACC,test_AUROC,test_BACC,test_F1_macro,test_F1_weighted,test_KAPPA,test_confusion_matrix,test_loss,val_ACC,val_AUROC,val_BACC,val_F1_macro,val_F1_weighted,val_KAPPA,val_confusion_matrix,val_loss
1,0.24497327564265717,0.4931501481181143,0.24532068385258488,0.2386827591137697,0.23852049405699507,-0.006218148521177191,1.3880000568947193,,,,,,,,,0.2727272727272727,0.5474067202857857,0.27139337439354233,0.23108900138237817,0.2317994825016606,0.028547987249010864,"[[ 97   2 111  39]
 [ 92   4 112  38]
 [ 96   2 123  29]
 [ 66   1 132  46]]",1.3843931407639474
2,0.27678798676508015,0.5314804592573977,0.27646172550696796,0.27191016838159954,0.2720555748507492,0.035294405342259916,1.3835567114886573,,,,,,,,,0.296969696969697,0.6111635581376047,0.2988572248176379,0.19554622862516535,0.19508984477207392,0.06496044293061576,"[[ 61   0   1 187]
 [ 31   0   2 213]
 [ 36   1   7 206]
 [ 18   0   1 226]]",1.3806828804690428
3,0.30605752099770933,0.5543293938585858,0.30584139604653093,0.30188457993827666,0.30200875963669743,0.0745267167055268,1.3796713179260394,,,,,,,,,0.30606060606060603,0.6430103589135333,0.3052751014011246,0.23533088733511615,0.2352353905225099,0.07341761804855451,"[[215   3  16  15]
 [193   9  24  20]
 [216   8  17   9]
 [154   8  21  62]]",1.3710634002781878
4,0.3381267498091117,0.5946183629110388,0.33778119080888624,0.33548551155777045,0.3356537648561945,0.1171627415961991,1.368384827879374,,,,,,,,,0.38585858585858585,0.6551722341978604,0.38606205209089217,0.3805442679514904,0.3803607298720487,0.1812149555593644,"[[122  60  29  38]
 [ 78 113  21  34]
 [ 98  55  62  35]
 [ 52  79  29  85]]",1.350375433160801
5,0.3754135912445915,0.6343861539784157,0.3752609897953281,0.3734306011029901,0.37349421540035654,0.1670833222830833,1.3459162082827465,,,,,,,,,0.40505050505050505,0.660818036454755,0.40509517812414414,0.4016313692078398,0.4015770797516679,0.2066746483088896,"[[ 91  32  64  62]
 [ 50  75  59  62]
 [ 52  36 112  50]
 [ 30  35  57 123]]",1.3224375435800264
6,0.39208449987274113,0.6487573477299866,0.39190020566137546,0.3910623575055334,0.3911568368410171,0.18931120923824574,1.3237234492676955,,,,,,,,,0.4161616161616162,0.6614957353661728,0.4164693737618468,0.4123353059463577,0.4121771340059116,0.22168223383809327,"[[107  29  49  64]
 [ 52  79  51  64]
 [ 58  29  91  72]
 [ 41  30  39 135]]",1.3061955861370973
7,0.40786459658946295,0.6574482072022054,0.4077087591650973,0.4071794604005917,0.40724915944874185,0.21036513735619589,1.309670735115494,,,,,,,,,0.4131313131313131,0.6654213554469797,0.41321208777369306,0.4125305090388105,0.4124579199629688,0.21749670776966357,"[[ 94  42  62  51]
 [ 49  94  50  53]
 [ 50  38 108  54]
 [ 40  45  47 113]]",1.2964720073372427
8,0.39679307711885975,0.65698145241299,0.39668411678823834,0.3961456015848535,0.3961882901115231,0.19562780977212268,1.304895885908807,,,,,,,,,0.4171717171717172,0.6745662556925904,0.4172766806399316,0.4150743114030615,0.4150464129595577,0.22296221933840987,"[[115  33  43  58]
 [ 59  84  44  59]
 [ 62  36  94  58]
 [ 47  42  36 120]]",1.2900266635297524
9,0.3886485110715195,0.6552467413586858,0.38851674060276586,0.3882198028421472,0.38828791324327827,0.18476689455574768,1.304481761332352,,,,,,,,,0.4222222222222222,0.6723849284175418,0.42207011020688023,0.414410514183882,0.41447727537915524,0.2294472316679389,"[[115  23  57  54]
 [ 59  60  62  65]
 [ 59  28 114  49]
 [ 43  24  49 129]]",1.2883525874879624
10,0.40162891320946803,0.6576461985329218,0.401476381371631,0.40116826244632964,0.40123915784885356,0.20205530550829154,1.3016817264503484,,,,,,,,,0.42424242424242425,0.6792628778491344,0.42413949076545104,0.41923691150071585,0.4192728813853595,0.23218326369055464,"[[106  27  60  56]
 [ 52  69  63  62]
 [ 51  27 118  54]
 [ 33  28  57 127]]",1.278289953145114
